id,paper_id,page,text
10_13,10,13,recomendaciones para garantizar los derechos y abordar los impactos del covid  en las trabajadoras domesticas impulsar medidas para garantizar la reten cion de empleos en el trabajo domesticoampliar y promover las prestaciones por desempleo para trabajadoras domesticasgarantizar transferencias monetarias o subsidios sociales de emergenciaelaborar protocolos de salud y seguridad que atiendan las especificidades del sector de trabajo domestico remuneradogarantizar la cobertura en salud para todas las trabajadoras domesticasasegurar que los servicios de cuidados sean considerados prioritarios fomentar la formalizacion del trabajo domesticopromover sistemas de proteccion social integralesfomentar el dialogo socialpromover la formacion digital y la inclusion financiera de las trabajadoras domesticasasegurar el acceso a la informacion y a la asesoria legal para las trabajadoras domesticas impulsar campanas de sensibilizacion sobre los derechos de las trabajadoras domesticasimpulsar la ratificacion e implementacion de los convenios  y  de la oit
10_14,10,14,recomendaciones para garantizar los derechos y abordar los impactos del covid  en las trabajadoras domesticas  a un framework for the immediate socio economic response to covid  https unsdg un org resources un framework immediate socio economic response covid  en particular el eje  protegiendo a las personas proteccion social y servicios basicos y el eje  respuesta y recuperacion economica protegiendo empleos pequenas y medianas empresas y trabajadores del sector informa  un secretary general s policy brief the impact of covid  on women https www unwomen org media headquarters attachments sections library publications  policy brief the impact of covid  on women en pdf la en vs  https www sepe es homesepe covid  subsidio extraordinario personas empleadas hogar htmlla crisis del covid  puso en evidencia a nivel global la debilidad de los sistemas de proteccion social lo que tiene consecuencias concretas para las mujeres en general y en la region afecta particularmente a las trabajadoras domesticas la crisis pone de manifiesto la importancia de la responsabilidad del estado en el bienestar y la proteccion logrando consensos aun mayores que el pasado sobre la centralidad de que se siga avanzando en la ampliacion de los sistemas de proteccion social en general y que se promuevan instancias de negociacion colectiva en el sector del trabajo domestico en particular en linea con lo establecido por el secretario general de las naciones unidas para los marcos de respuesta socioeconomica inmediata frente al covid  estos avances deben garantizar que cada vez mas trabajadoras domesticas tengan garantizados sus derechos laborales es crucial que esta crisis no suponga un retroceso en las conquistas alcanzadas y que las medidas para la respuesta contribuyan a la consolidacion de los derechos laborales de las trabajadoras domesticas asegurando la representacion equitativa de las mujeres en la planificacion de dicha respuesta como senala el secretario general de las naciones unidas para ello se requiere una combinacion de medidas en el corto mediano y largo plazo orientadas a garantizar el cumplimiento de la normativa nacional existente y del convenio  y los derechos laborales de acuerdo con los estandares del trabajo decente algunas recomendaciones especificas para lograr estos objetivos son  impulsar medidas para garantizar la retencion de empleos en el trabajo domesticoen algunos paises se han implementado medidas para retener los empleos de las y los trabajadores asalariados en empresas pequenas o con riesgo de quedar en desempleo por la reduccion de la actividad economica las medidas consisten en subsidiar el empleo apoyando con el pago de un porcentaje del sueldo o habilitando la deduccion de impuestos por parte del estado medidas de ese tipo deben implementarse para el sector del trabajo domestico como ejemplo en francia el gobierno pagara el  de los salarios de las trabajadoras domesticas que no pueden trabajar por la cuarentena como apoyo a los hogares empleadores y daran acceso a productos de proteccion personal gratuitos para las trabajadoras que cuidan a personas mayores  ampliar y promover las prestaciones por desempleo para trabajadoras domesticaslos gobiernos de la region deben impulsar medidas para promover y garantizar que las trabajadoras domesticas en caso de no poder concurrir a sus lugares de trabajo por las disposiciones de distanciamiento social puedan mantener el cobro de su salario en su totalidad donde existan regimenes de desempleo que cubran a las personas trabajadoras domesticas legalmente es importante asegurar que estos puedan responder rapidamente para proporcionar una seguridad del ingreso esto puede lograrse por ejemplo eliminando o reduciendo el periodo de calificacion suspendiendo algunas de las condiciones de busqueda de empleo o extendiendo el periodo durante el cual se pueden recibir las prestaciones dado que encontrar empleo durante y despues de la crisis puede requerir mas tiempo en paises donde el regimen laboral de las trabajadoras domesticas no incluye el seguro de desempleo como un derecho se puede extender el alcance de regimenes de desempleo que ya existan para otros trabajadores para trabajadoras domesticas en respuesta a la emergencia provocada por el covid  espana por ejemplo implemento un subsidio equivalente al  de la base reguladora monto por el que esta afiliada a la seguridad social para empleadas domesticas que hayan perdido el empleo o sus horas de trabajo se hayan visto reducidas como consecuencia de la crisis el subsidio es compatible con el mantenimiento de una parte de la actividad laboral y tiene caracter retroactivo si la causa es la actual crisis sanitaria 
10_15,10,15, garantizar transferencias monetarias o subsidios sociales de emergenciaen respuesta a la crisis los gobiernos de la region estan fortaleciendo las transferencias monetarias previas a la crisis y o creando nuevas que amplian las ya existentes en este sentido debe garantizarse que dicho beneficio llegue a las mujeres en general en situacion de vulnerabilidad emergente y previa y en particular a las jefas de hogares monomarentales y a las trabajadoras domesticas con especial atencion en no excluir a las trabajadoras domesticas migrantes independientemente de su estatus migratorio en este mismo sentido se hace referencia a las ayudas alimentarias que casi todos los gobiernos han optado por proporcionar apenas se inicio la emergencia sanitaria consistentes en canastas de alimentos o bonos para la adquisicion de alimentos al igual que las transferencias monetarias debe garantizarse que en estas ayudas se incluyan a las trabajadoras domesticas teniendo tambien en cuenta a las personas migrantes  elaborar protocolos de salud y seguridad que atiendan las especificidades del sector de trabajo domestico remuneradolos hogares empleadores deben garantizar todos los instrumentos de higiene y medidas de proteccion necesarias en los lugares de trabajo y durante los traslados para que las trabajadoras domesticas puedan desempenar su trabajo sin correr riesgos adicionales para su salud para ello deben contar con el equipamiento de proteccion personal necesario y conocer los protocolos de prevencion adecuados para garantizar tanto la proteccion de su salud como la de las personas para las que trabaja es necesario que esta medida se acompane a su vez con campanas de informacion general donde se considere la situacion particular de las trabajadoras domesticas promoviendo medidas de proteccion e higiene por parte de las y los empleadores asi como la exigencia de medidas de bioseguridad especifica para las grandes superficies comerciales o en el transporte eventualmente se podrian implementar tambien soluciones para el traslado de las trabajadoras domesticas que no representen una exposicion al contagio del virus  garantizar la cobertura en salud para todas las trabajadoras domesticaslos paises de la region enfrentan diferentes niveles de cobertura y acceso a la atencion en salud de la poblacion en general y de las trabajadoras domesticas en particular esto esta vinculado a sus precarias condiciones de trabajo y a las carencias en terminos de garantias de derechos laborales en este momento de crisis donde los sistemas de salud de varios paises estan en riesgo de colapso es necesario pensar en sistemas de cobertura asociativos entre los servicios publicos y privados para garantizar la atencion de toda la poblacion con enfasis en los y las trabajadoras informales y las personas migrantes condiciones ambas muy frecuentes entre las mujeres que empleadas en el trabajo domestico  asegurar que los servicios de cuidados sean considerados prioritarios durante el periodo de confinamiento esto permitira que los servicios de cuidados continuen funcionando ampliando asi las opciones para hacer frente al incremento de la carga de trabajo no remunerado de las familias y brindando una opcion para el cuidado de las personas dependientes a cargo de las trabajadoras domesticas que continuen trabajando para ello se deberan prever recursos para reforzar estos servicios y dotar a sus trabajadores y trabajadoras de los elementos necesarios para realizar el trabajo con seguridad ademas los servicios de cuidado son esenciales para asegurar que las y los trabajadores con responsabilidades familiares especialmente aquellas relacionadas con el cuido de ninos y ninas que no han retornado a la escuela puedan regresar a trabajar en la medida en que los paises retoman las actividades economicas esta medida permitira tambien posicionar la importancia de los cuidados en la agenda y fortalecer su inclusion en los planes de respuesta y de estimulo fiscal para la salida a la crisis en el mediano y largo plazo  fomentar la formalizacion del trabajo domesticolas acciones para fomentar dicha formalizacion deben incluir la equiparacion de los derechos laborales y sociales de las trabajadoras domesticas el registro a la seguridad social y medidas de fiscalizacion para fomentar 
10_16,10,16,el cumplimiento de la ley la formalizacion tambien implica el acceso efectivo a la proteccion social para un gran contingente de mujeres lo cual mitiga los efectos de las crisis y disminuye su situacion de vulnerabilidad en terminos de la autonomia economica para facilitar la afiliacion es fundamental promover la simplificacion de los tramites y la posibilidad de realizarlos por vias telematicas incluso en periodos de crisis y confinamiento se ha demostrado que aquellos sistemas previsionales que permiten el registro de varios empleadores y la complementariedad de jornadas laborales han alcanzado mejores resultados de cobertura a la seguridad social y por tanto han mejorado los niveles de formalidad entre las trabajadoras domesticas asimismo se debe fortalecer el rol fiscalizador del estado mediante campanas informativas y un sistema de inspeccion suficiente y apropiado en conformidad con lo dispuesto en el articulo  del convenio  de la oit y sanciones adecuadas en caso de infraccion de la legislacion laboral en materia de seguridad y salud en el trabajo  promover sistemas de proteccion social integraleslos paises deben promover la extension de los regimenes contributivos a todas las trabajadoras domesticas pero incluso cuando estos no existan o no puedan acceder a ellos las trabajadoras domesticas deberian al menos poder acceder a los pisos de proteccion social nacionales que garantizan como minimo la atencion sanitaria esencial y la seguridad de los ingresos basicos durante todo el ciclo de vida  fomentar el dialogo socialprofundizar el dialogo social mediante el establecimiento de consultas con organizaciones representativas de los y las trabajadores y trabajadoras domesticas y de sus empleadores cuando tales organizaciones existan estas consultas forman parte de las obligaciones bajo el convenio  de la oit y aseguran que las medidas tomadas sean adaptadas a las necesidades del sector los sindicatos de trabajadoras domesticas han jugado un papel fundamental en la toma de medidas de emergencia alrededor del mundo en francia e italia organizaciones de empleadores de trabajadoras domesticas tambien reivindicaron la inclusion del sector en varias medidas de emergencia para proteger a ambas partes el dialogo social tambien puede incluir mesas de negociacion colectiva que den como resultado convenios que garanticen los derechos de las trabajadoras domesticas  promover la formacion digital y la inclusion financiera de las trabajadoras domesticasla emergencia ha puesto en evidencia la importancia de las nuevas tecnologias para el acceso entre otros a informacion sobre las medidas sanitaria y de contencion ademas falta de acceso a cuenta bancaria han sido una de las dificultades principales para que las trabajadoras domesticas pudieran recibir los beneficios de los programas estatales o el cobro de sus salarios por ello las trabajadoras domesticas deben contar con programas de formacion digital para el uso adecuado de las nuevas tecnologias se debe potenciar su uso para garantizar vias de acceso a la informacion sobre sus derechos la realizacion de denuncias y la posibilidad de asociarse y estar en contacto con otras trabajadoras domesticas y las organizaciones de trabajadoras la formacion digital tambien contribuye a facilitar los tramites burocraticos para las y los empleadores y habilita la posibilidad de realizar los pagos de salarios a traves de transferencias monetarias asi mismo se deben poner en marcha medidas para fomentar la inclusion financiera de las trabajadoras domesticas facilitando el acceso a cuentas bancarias y servicios financieros y promoviendo el uso de las nuevas tecnologias para el manejo de las mismas  asegurar el acceso a la informacion y a la asesoria legal para las trabajadoras domesticasel acceso a la informacion sobre medidas de prevencion y proteccion asi como a sus derechos laborales es una de las reivindicaciones de las trabajadoras domesticas se recomienda que la informacion pueda estar disponible en distintos idiomas de manera que se tenga en cuenta a las trabajadoras domesticas migrantes y o indigenas y que sea accesible a traves de diferentes soportes para salvar la brecha digital que pudiera existir ademas es primordial facilitar asesoria legal sobre todas aquellas cuestiones que afecten el trabajo y el ejercicio de los derechos laborales de las trabajadoras domesticas estos servicios de asesoria pueden ser facilitados por las organizaciones de trabajadoras domesticas que pueden contar con el apoyo de otros actores como organizaciones de la sociedad civil o la academia por su parte el estado debe garantizar que los organismos competentes ya sea a traves de los ministerios de trabajo y empleo o de los organismos para la proteccion social segun sea el caso faciliten toda la informacion necesaria a las trabajadoras domesticas 
10_17,10,17, impulsar campanas de sensibilizacion sobre los derechos de las trabajadoras domesticastal y como se ha venido haciendo en varios paises de la region es fundamental continuar implementando campanas de sensibilizacion para que las y los empleadores y las trabajadoras domesticas conozcan tanto los derechos como las obligaciones y se vele por la salud y seguridad de las trabajadoras y sus familias asi como la formalizacion de todas las trabajadoras en este sector  impulsar la ratificacion e implementacion de los convenios  y  de la oit en el contexto actual las normas internacionales del trabajo de la oit aprobadas por representantes de gobiernos organizaciones de trabajadores as y empleadores as son instrumentos legales importantes para los paises ya que proporcionan el impulso para promover politicas publicas que protegen a las trabajadoras domesticas en tiempos de crisis las normas proporcionan una base solida para las principales respuestas politicas al papel crucial del trabajo decente en el logro de una recuperacion sostenible y equitativa por ello se debe seguir impulsando la ratificacion del convenio  en los paises de la region que aun no lo hayan hecho y fortalecer su implementacion a traves del refuerzo de la normativa nacional el desarrollo de sistemas de seguimiento y de la institucionalidad necesaria que permita su aplicacion y la implementacion de politicas especificas para lograr una mejora significativa de las condiciones laborales para las trabajadoras domesticas asimismo los paises de la region deberan avanzar en la ratificacion del convenio  y la recomendacion  sobre violencia y acoso aprobadas en el  lo que reforzara la prevencion y sancion de estos delitos cuando sean cometidos contra las trabajadoras domesticas en el lugar de trabajo en esta crisis por el covid  todas y todos hemos sido impactados pero las trabajadoras domesticas y sus familias no deben ser quienes asuman sus costos una vez mas la redistribucion es clave para que la desigualdad no se siga agudizando en la region 
10_18,10,18,esfuerzos de onu mujeres en america latina y el caribe para promover el empoderamiento economico de las mujeres en las estrategias de respuesta y recuperacion frente al covid accion de la oit dirigida a hacer del trabajo decente una realidad para las trabajadoras domesticas generacion de analisis y evidencia sobre los impactos sociales y economicos del covid  en las mujeres y ninas para que el analisis de genero y los datos desagregados por sexo sean parte integral de la respuesta a la emergencia abogacia e incidencia para visibilizar las contribuciones de las mujeres en la respuesta a la crisis del covid  y los impactos diferenciados que esta tiene en mujeres y ninas posicionando en la agenda publica la necesidad de implementar medidas multisectoriales de mitigacion y superacion de dichos impactos asistencia tecnica a actores publicos y privados en partenariado con la sociedad civil y otros actores de la cooperacion internacional para desarrollar estrategias y soluciones para el empoderamiento economico de las mujeres como parte de las medidas de respuesta a la crisis incorporacion del enfoque de interseccionalidad en la planificacion y la implementacion de la respuesta para responder a las necesidades de las mujeres en su diversidad coordinacion de esfuerzos entre diferentes actores y generacion de alianzas estrategicas entre los distintos sectores incluyendo el gobierno agencias de la onu y organismos internacionales sociedad civil medios de comunicacion y el sector privado para fortalecer la prevencion y las respuestas al covid  movilizacion de redes y relaciones con organizaciones de mujeres para promover la voz participacion toma de decisiones y rol de las defensoras de derechos humanos las organizaciones feministas de la sociedad civil y las mujeres de base en todos los aspectos de la respuesta al covid  la identificacion diagnostico planeacion implementacion y la recuperacion monitoreo y evaluacion produccion de conocimientos tecnicos y propuestas innovadoras para promover el empoderamiento economico de las mujeres durante y despues de la pandemia y generar condiciones para la recuperacion y para la resiliencia ante futuras crisis a raiz de la adopcion del convenio num  sobre las trabajadoras y los trabajadores domesticos la oit ha aplicado una estrategia internacional encaminada a brindar apoyo a gobiernos organizaciones de trabajadores y de empleadores con el fin de fomentar el trabajo decente para las personas trabajadoras domesticas la oit ha prestado asistencia a los paises de america latina y el caribe para ampliar la proteccion de las trabajadoras domesticas garantizar el cumplimiento de las normas pertinentes modificar legislacion asi como promover la representacion de las trabajadoras domesticas y de sus empleadoras la oit ha brindado apoyo tecnico para cambios normativos para reducir las horas de trabajo mejorar la remuneracion y equiparar las condiciones de las trabajadoras con otros trabajadores proteger a las migrantes y las trabajadoras menores de edad se han organizado intercambios de cooperacion sur sur para promover la negociacion colectiva la inspeccion laboral y la organizacion de las trabajadoras en anos recientes la oit ha apoyado campanas para la promocion de las trabajadoras a la seguridad social y brindado apoyo a los gobiernos para simplificar tramites y ajustar la reglamentacion de la seguridad social para promover la afiliacion de las trabajadoras domesticas incluyendo aquellas que trabajan para varios empleadores o por hora en la pagina web de oit dedicada a las trabajadoras domesticas https www ilo org global topics domestic workers who lang es index htm puede obtenerse informacion sobre la experiencia adquirida en varios proyectos a nivel nacional durante la crisis sanitaria y economica resultado de la pandemia del covid la oit viene apoyando campanas de sensibilizacion para mantener los ingresos de las trabajadoras domesticas y promover medidas de seguridad y salud para prevenir el contagio tanto en sus propios hogares como el de sus empleadores y en el transito al trabajo 
10_19,10,19,    https www cepal org es eventos reunion informativa ministras altas autoridades mecanismos adelanto mujeres america latina https repositorio cepal org bitstream handle    s_es pdf https www cepal org es temas covid acciones implementadas por la cepal para apoyar a los gobiernos de la region a enfrentar los efectos economicos y sociales de la pandemia desde una perspectiva de genero dando seguimiento al eje  de la estrategia de montevideo para la implementacion de la agenda regional de genero en el marco del desarrollo sostenible hacia  sobre cooperacion regional se llevo a cabo el  de abril una reunion informativa entre las ministras y altas autoridades de los mecanismos para el adelanto de la mujer de america latina y el caribe la respuesta a la crisis de la pandemia covid  desde la perspectiva de genero fue organizada por la cepal y onu mujeres y en ella participaron representantes de  paises de la region elaboracion y difusion de documentos e informes que presentan informacion de diagnostico y analisis sobre los impactos socioeconomicos de la pandemia y proporcionan elementos para la formulacion de politicas basadas en evidencia para reaccionar ante la crisis en particular destaca el documento la pandemia del covid  profundiza la crisis de los cuidados en america latina y el caribe que presenta un diagnostico de la crisis de cuidados en america latina y el caribe y destaca la vigencia del compromiso de santiago como instrumento regional para promover politicas y marcos normativos que respondan a las necesidades de cuidados desde un enfoque de genero ya que son las mujeres quienes de forma remunerada o no remunerada realizan la mayor parte de esas tareas mapeo de iniciativas impulsadas por los gobiernos de america latina y el caribe para abordar las dimensiones de genero en la respuesta a la pandemia del covid  en areas como la prevencion de la violencia contra las mujeres la promocion de la corresponsabilidad de los cuidados y la proteccion de los empleos e ingresos de las mujeres observatorio covid  en america latina y el caribe impacto economico y social con una seccion de genero desarrollada en alianza con onu mujeres en la que se incorporan periodicamente las iniciativas de los gobiernos de la region sobre igualdad de genero y covid  produccion y analisis de evidencia cuantitativa que facilita el diagnostico de la situacion de las mujeres ante las crisis del covid  y permite anticipar los impactos economicos y sociales en la region para incorporar el analisis de genero en las politicas de reactivacion economica asistencia tecnica a gobiernos de la region para apoyar la formulacion de politicas integrales desde la perspectiva de genero 
11_1,11,1,los hogares conyugales con doble proveeduria en colombia construccion de una tipologia de arreglos laborales con enfoque de generoconjugal homes with double supply in colombia contributions for the construction of a typology of labor arrangements with gender approach rosa emilia bermudez ricoprofesora e investigadora del departamento de ciencias sociales de la universidad del valle cali colombiarosa bermudez correounivalle edu coorcid https orcid org    paola julieth melo moralesasistente de investigacion de la universidad del valle cali colombiapaola melo correounivalle edu coorcid https orcid org    recibido   aprobado     caracterizacion de las clases medias y movilidad social en espacios urbanos un estudio comparado financiado por la con vocatoria interna de la universidad del valle y la universidad de los andes en el ano  y del proyecto y si ambos trabajan que sucede en el hogar division sexual del trabajo en hogares con doble proveedor en cali finalizado en el ano   doctora en estudios de poblacion  sociologa 
11_2,11,2,rosa emilia bermudez rico l paola julieth melo morales sociedad y economia no   pp   como citar este articulo how to quote this article bermudez rico r e y melo morales p j  los hogares conyugales con doble proveeduria en colombia construccion de una tipologia de arreglos laborales con enfoque de genero sociedad y economia    https doi org   sye vi este trabajo esta bajo la licencia creative commons attribution  resumenel proposito de este articulo es establecer una clasificacion de los arreglos laborales de los hogares conyugales con doble proveeduria en colombia considerando la participacion en el mercado laboral diferenciada por sexo de los integrantes de la pareja conyugal este analisis contribuye a comprender el significado que adquie ren las relaciones entre trabajo y genero en este tipo de hogares en las sociedades contemporaneas con este proposito se establece la categoria analitica hogar conyugal segun arreglo laboral de la pareja y se procesa la informacion suministrada por la encuesta nacional del uso del tiempo enut   con este procesamien to se establece una tipologia de los arreglos laborales que se identifica en los hogares colombianos el analisis realizado resalta la alta participacion que ha alcanzado este tipo de hogar en los contextos urbanos en el pais y subraya el alto nivel educativo que presentan las parejas que lo configuran palabras clave division sexual del trabajo hogares conyugales doble proveeduria genero participacion labo ral abstractthe purpose of this article consists in establishing a classification labor arrangements of conjugal homes with double supply in colombia considering the participation in the market understanding the differences be tween sexs in a conjugal relationship this analysis contributes to a better understanding of the meaning between work and gender in these kind of homes in contemporary societies with that purpose in mind we establish the analytical category conjugal home according to labor arrangement and all the information provided by the nacional del uso del tiempo survey enut   is processed with this procedure a typo logy of labor arrangements that we identify in colombian homes is established the analysis emphasizes the high participation levels that these type of homes have reached in urban contexts in the country and the high educational level of the couples that conform said homes key words conjugal homes double supply gender labor arrangements 
11_3,11,3,los hogares conyugales con doble proveeduria en colombia construccion de una tipologia de arreglos laborales con enfoque de genero sociedad y economia no   pp    introducciona partir de la insercion de la mujer en el mercado laboral se han presentado transformaciones en la configuracion de los hogares y las familias en america latina en las ultimas decadas arriagada y aranda  quilodran  rendon  transformaciones asociadas a la postergacion del matrimonio la reduccion del tamano de los hogares el descenso de la tasa de fecundidad la ampliacion del nivel educativo la emergencia de nuevas estructuras familiares y la consolidacion de valores que resaltan la autonomia y el desarrollo personal arriagada  ariza y de oliveira  therborn  ministerio de salud y proteccion social y profamilia  las transformaciones sociodemograficas senaladas estan fuertemente articuladas con cambios en la organizacion economica y la reproduccion coti diana de los hogares asi como con los roles eco nomicos que hombres y mujeres desempenan en la familia en este marco de referencia se puede afirmar que las transformaciones ocurridas en el mercado laboral estan estrechamente relacionadas con las pautas de sostenimiento economico las di namicas familiares y con las relaciones de genero de manera que en las ultimas decadas hemos tran sitado desde el modelo hegemonico de representa cion de la familia con un hombre proveedor eco nomico bajo la figura de esposo padre y una mujer que realiza el trabajo domestico y de cuidado en el hogar bajo la figura de esposa madre considerada inactiva economicamente hacia la configuracion de diversos modelos de organizacion familiar que han reconocido e incorporado la actividad econo mica de las mujeres y han visibilizado nuevas con diciones de poder en el hogar wainerman  esta transicion en la configuracion de los hogares ha convocado a las ciencias sociales a una nueva y  de manera semejante que en otros paises de america latina colombia ha presentado una reduccion de la tasa de fecundidad en los ultimos anos pasando de   en   a   en   hasta   en   asi mismo ha presentado desde mediados del siglo pasado un aumento sostenido en la insercion de las mujeres al mercado laboral ullmann maldonado y nieves  en tanto la tasa global de participacion tgp femenina se estimo en   para el ano  mientras que en  se estimo una tasa de   y para el ano  se estimo en   martinez  amplia reflexion en torno a la categoria analitica de division sexual del trabajo ha actualizado la dis cusion de la interrelacion entre ambitos publicos y privados y ha puesto de presente el debate en torno a la incidencia de estas dinamicas de cambio en las construcciones identitarias de genero ariza y de oliveira  arriagada y aranda  jelin  en este marco general se puede senalar que si bien el modelo de unico proveedor economico constituido como familia nuclear biparental con hijos as fue predominante en el siglo xx en las decadas recientes se observa una disminucion de este tipo de hogar y el aumento de otros tipos de hogares nucleares tal como senalan arriagada y aranda  de  a  el principal cambio entre los hogares nucleares ha sido el aumento de los hogares biparentales donde ambos conyuges estan activos economicamente tanto con hijos como sin hijos pasaron de representar  a  y de  a   respectivamente del total de hogares nucleares en las zonas urbanas de dieciocho paises de america latina colombia se encuentra inscrita en el marco general de esta tendencia tal como senalan los datos los hogares nucleares con ambos conyuges activos con hijos y sin hijos en el pais entre  y  pasaron de   a   y de   a   respectivamente  otros de los hogares nucleares que han presentado una disminucion de su participacion entre  a  co rresponde a los hogares biparentales con hijos con un hombre que trabaja de  a  en contraste han in crementado los hogares monoparentales con jefa mujer que trabaja de forma remunerada de  a  con jefa mujer que no trabaja de  a  y con jefe hombre que trabaja de  a  arriagada y aranda   la informacion procesada corresponde a los siguientes paises argentina bolivia brasil chile colombia cos ta rica ecuador el salvador honduras mexico nica ragua panama paraguay peru republica dominicana uruguay venezuela las fuentes utilizadas son repre sentativas a nivel nacional arriagada y aranda   de manera semejante para el caso de latinoamerica los hoga res con un proveedor en colombia con hijos tambien presen taron un descenso de su participacion de   en  a   en  en este mismo periodo los hogares monoparentales incrementaron su participacion los hogares monoparentales con jefatura femenina con mujer que trabaja pasaron de   a   y con mujer que no trabaja pasaron de   a   asi mismo los hogares monoparentales con jefatura masculina pasaron de   a   arriagada y aranda  
11_4,11,4,rosa emilia bermudez rico l paola julieth melo morales sociedad y economia no   pp  en suma las investigaciones realizadas en los paises de la region por un lado convergen en senalar la presencia de importantes procesos de transformacion en las estructuras familia res que han conllevado a diversas configura ciones en los hogares por otro lado coincide en enfatizar la persistencia en los patrones de la division sexual del trabajo que colocan en desventaja a las mujeres asignandoles el rol principal en el trabajo domestico y de cui dado incluso en aquellos hogares con doble proveeduria en este contexto han indicado que se tiene un avance parcial en la igualdad de oportunidades para las mujeres y los hom bres tanto en la esfera privada como en la pu blica sanchez  sosa  wainerman y heredia  en el contexto de las transformaciones sena ladas este articulo presenta el analisis de los hogares conformados por parejas conyugales en colombia y en particular presenta una estimacion y clasificacion de los hogares con doble proveeduria en el pais hasta el mo mento para colombia no se ha realizado una estimacion de los hogares conyugales que nos permita aproximarnos a su magnitud asi como tampoco se han identificado sus diver sas configuraciones actuales en el contexto del pais en esta misma linea no dispone mos de una caracterizacion que nos permita establecer los arreglos laborales tanto para aquellos hogares de un solo proveedor como con doble proveeduria este analisis permiti ra aportar un mayor conocimiento sobre los patrones distintivos de las relaciones entre trabajo familia y genero en estos tipos de ho gares el procesamiento de la informacion se funda menta en los datos suministrados por la en cuesta nacional del uso del tiempo enut   la enut es una encuesta aplicada con el fin de generar informacion sobre el tiempo dedicado por la poblacion de  anos y mas a actividades de trabajo remunerado no remunerado y personales esta encuesta tiene cubrimiento nacional y se realiza bajo un diseno muestral probabilistico estratifica do de conglomerados y polietapico es apli cada por el departamento administrativo na cional de estadistica en colombia dane  para el desarrollo del analisis propuesto se consideran los hogares conformados por parejas conyugales a partir de la seleccion de casos utilizando la siguiente definicion operativa poblacion que perteneciendo a un mismo hogar afirma tener un parentes co correspondiente a jefe o conyuge es de cir conforman una pareja conyugal para la delimitacion de los hogares conyugales con doble proveedores se ha establecido la parti cipacion de cada uno de los conyuges en el mercado laboral y se ha incluido parejas con un estado civil casado o en union libre en tal sentido el incremento de los hogares con doble proveedores en las ultimas deca das su relevancia en la discusion en torno a las implicaciones de la insercion de las mu jeres en el mercado laboral asi como de las transformaciones en los roles e identidad de genero y la organizacion y dinamicas de las familias contemporaneas conllevan a subra yar la importancia de realizar un analisis de los hogares conformados por parejas conyu gales de acuerdo a la participacion laboral tanto de hombres como mujeres asi como del estatus de proveedor de cada integrante en el contexto colombiano el articulo se estructura de la siguiente mane ra en primer lugar se presenta una tipologia de los hogares conformados por parejas con yugales a partir de la caracterizacion de los arreglos laborales identificados en estas pa rejas considerando la articulacion de varia bles estrategicas que han sido senaladas en los debates en torno a la configuracion de los hogares conyugales de doble proveeduria en segunda instancia se presenta un analisis de la clasificacion y las estimaciones para cada uno de los tipos de hogares de parejas conyu gales en colombia y se determina en particu  la muestra consultada esta conformada por   per sonas y   hogares total nacional para el analisis de los hogares conyugales en las zonas urbanas se clasifi caron   hogares 
